[2026-07-28 11:57:07.148] A5 A5 03 20 00 01 00 6E
[2026-07-28 11:57:17.199] A5 A5 03 20 00 01 00 6E
[2026-07-28 11:57:27.240] A5 A5 03 20 00 01 00 6E
[2026-07-28 11:57:37.287] A5 A5 03 20 00 01 00 6E
[2026-07-28 11:57:47.318] A5 A5 03 20 00 01 00 6E
[2026-07-28 11:57:57.346] A5 A5 03 20 00 01 00 6E
[2026-07-28 11:58:07.393] A5 A5 03 20 00 01 00 6E
[2026-07-28 11:58:17.452] A5 A5 03 20 00 01 00 6E
