[2026-07-28 11:56:47.064] A5 A5 03 20 00 01 01 6F
[2026-07-28 11:56:57.099] A5 A5 03 20 00 01 01 6F
[2026-07-28 11:57:07.163] A5 A5 03 20 00 01 01 6F
[2026-07-28 11:57:17.199] A5 A5 03 20 00 01 01 6F
[2026-07-28 11:57:27.255] A5 A5 03 20 00 01 01 6F
[2026-07-28 11:57:37.287] A5 A5 03 20 00 01 01 6F
[2026-07-28 11:57:47.318] A5 A5 03 20 00 01 01 6F
[2026-07-28 11:57:57.362] A5 A5 03 20 00 01 01 6F
[2026-07-28 11:58:07.393] A5 A5 03 20 00 01 01 6F
